src,slot,label,events,users,dsts,newUsers,newDsts,newUserRatio,newDstRatio,newEdgeRatio,failRatio,rhythm,historySize,knownUsers,userSrcNewRatio,tripleNewCount,tripleNewRatio,minUserScope,movedUserCount,freshUserCount
C19346,214,0,53,2,5,0,0,0,0,0,0,1.5169,2391,4,0,0,0,1,0,0
C19393,214,0,35,3,4,1,4,0.3333,1,0,0,1.7880,111,5,0.2000,0,0,4,7,0
C3128,214,0,22,3,5,0,0,0,0,0,0,2.1341,2476,5,0,0,0,1,0,0
C3339,214,0,4,1,1,0,0,0,0,0,0,1.3244,592,1,0,0,0,1,0,0
C7730,214,0,8,1,1,0,0,0,0,0,0,1.0323,2423,5,0,0,0,3,0,0
C8554,214,0,12,1,2,0,1,0,0.5000,0.5000,0,2.1400,2010,3,0,0,0,5,0,0
C8696,214,0,8,1,1,0,0,0,0,0,0,1.0653,4041,4,0,0,0,3,0,0
C15030,214,0,38,5,6,0,0,0,0,0,0,1.1148,4721,6,0,0,0,1,0,0
C1797,214,0,17,3,3,0,0,0,0,0,0,1.0990,6527,14,0,0,0,6,0,0
C19728,214,0,36,4,5,0,0,0,0,0,0.0556,2.6086,1272,7,0,0,0,1,0,0
C11262,214,0,15,1,4,0,0,0,0,0,0,1.7139,4097,4,0,0,0,3,0,0
C13849,214,0,25,4,5,0,0,0,0,0,0,1.8018,4676,5,0,0,0,1,0,0
C16430,214,0,31,4,4,1,0,0.2500,0,0,0,2.2194,2783,5,0.1613,0,0,1,5,0
C17817,214,0,22,4,4,0,0,0,0,0,0,1.8462,2207,5,0,0,0,1,0,0
C19688,214,0,11,2,2,0,0,0,0,0,0,0.9110,1520,6,0,0,0,1,0,0
C3324,214,0,8,1,1,0,0,0,0,0,0,1.0675,2260,1,0,0,0,1,0,0
C349,214,0,44,2,7,0,0,0,0,0,0,1.8034,6297,12,0,0,0,5,0,0
C8895,214,0,21,4,4,0,0,0,0,0,0,2.0272,4029,7,0,0,0,1,0,0
C3672,214,0,33,4,4,0,0,0,0,0,0,2.2428,3954,4,0,0,0,1,0,0
C7780,214,0,10,2,2,0,0,0,0,0,0,1.2473,3739,4,0,0,0,3,0,0
C1790,214,0,54,2,6,0,0,0,0,0,0,1.1092,8300,4,0,0,0,1,0,0
C19430,214,0,31,3,3,0,1,0,0.3333,0.2581,0,1.6348,2116,4,0,0,0,1,0,0
C15064,214,0,52,6,7,1,0,0.1667,0,0.0192,0.0192,1.6799,7057,7,0.0192,0,0,1,1,0
C21349,214,0,23,2,5,0,0,0,0,0,0,1.8885,961,4,0,0,0,4,0,0
C3230,214,0,10,1,1,0,0,0,0,0,0,1.2830,2591,7,0,0,0,1,0,0
C4662,214,0,16,1,4,0,0,0,0,0,0,1.6858,2468,1,0,0,0,1,0,0
C5407,214,0,26,2,3,0,0,0,0,0,0,1.7700,4372,2,0,0,0,1,0,0
C742,214,0,68,2,5,0,0,0,0,0,0,1.7870,24021,246,0,0,0,7,0,0
C7944,214,0,17,1,4,0,0,0,0,0,0,1.6254,3387,4,0,0,0,3,0,0
C8928,214,0,8,1,1,0,0,0,0,0,0,1.0681,4225,4,0,0,0,3,0,0
C4316,214,0,16,4,4,0,0,0,0,0,0,1.7619,4422,4,0,0,0,1,0,0
C21302,214,0,29,2,4,0,0,0,0,0,0,1.8053,951,3,0,0,0,3,0,0
C10410,214,0,20,2,5,0,0,0,0,0,0,1.8950,7743,4,0,0,0,1,0,0
C10630,214,0,33,2,4,0,0,0,0,0,0,2.3822,3307,4,0,0,0,3,0,0
C114,214,0,6,1,2,0,0,0,0,0,0,0.4736,7053,3,0,0,0,3,0,0
C1142,214,0,19,2,4,0,0,0,0,0,0,1.8302,3827,2,0,0,0,1,0,0
C13030,214,0,32,3,4,0,0,0,0,0,0,1.9045,29265,5,0,0,0,2,0,0
C13054,214,0,32,2,5,0,0,0,0,0,0,2.4394,4585,4,0,0,0,1,0,0
C13214,214,0,20,3,6,0,0,0,0,0,0,1.7340,2394,8,0,0,0,1,0,0
C1366,214,0,14,2,4,0,0,0,0,0,0,1.2893,3913,2,0,0,0,4,0,0
C14587,214,0,7,1,1,0,0,0,0,0,0,0.9400,1979,6,0,0,0,1,0,0
C15236,214,0,7,1,1,0,0,0,0,0,0,0.9223,2008,5,0,0,0,3,0,0
C2038,214,0,31,2,5,0,0,0,0,0,0,1.6208,6030,3,0,0,0,1,0,0
C20966,214,0,4,1,1,0,0,0,0,0,0,0.0241,1420,5,0,0,0,3,0,0
C2584,214,0,18,3,3,0,0,0,0,0,0,1.8144,2756,3,0,0,0,1,0,0
C2972,214,0,12,4,5,0,0,0,0,0,0,1.4744,3914,4,0,0,0,1,0,0
C487,214,0,25,2,5,0,1,0,0.2000,0.0400,0,1.9203,7033,4,0,0,0,4,0,0
C5850,214,0,19,2,3,0,0,0,0,0,0,1.8214,6697,3,0,0,0,2,0,0
C6261,214,0,16,3,4,0,0,0,0,0,0,1.8108,3472,9,0,0,0,1,0,0
C9914,214,0,21,3,3,0,0,0,0,0,0,1.4329,2571,4,0,0,0,3,0,0
C5151,214,0,28,4,8,0,0,0,0,0,0,1.7112,5481,4,0,0,0,1,0,0
C4341,214,0,49,2,6,0,0,0,0,0,0,1.2590,4351,4,0,0,0,1,0,0
C19380,214,0,17,3,4,0,0,0,0,0,0,1.8577,1486,6,0,0,0,1,0,0
C11416,214,0,15,2,4,0,0,0,0,0,0,1.6920,2880,4,0,0,0,3,0,0
C12356,214,0,23,2,4,0,0,0,0,0,0,1.9061,3461,4,0,0,0,3,0,0
C1255,214,0,36,2,6,0,0,0,0,0,0,1.9886,4355,4,0,0,0,3,0,0
C13296,214,0,19,2,3,0,0,0,0,0,0,1.7169,2145,4,0,0,0,3,0,0
C13523,214,0,22,4,5,0,0,0,0,0,0,1.8914,3936,7,0,0,0,1,0,0
C14346,214,0,33,4,4,0,0,0,0,0,0,2.0424,4085,7,0,0,0,1,0,0
C15450,214,0,23,4,4,0,0,0,0,0,0,2.1918,1463,7,0,0,0,1,0,0
C20177,214,0,8,1,1,0,0,0,0,0,0,1.0416,1396,7,0,0,0,1,0,0
C21606,214,0,14,2,4,0,1,0,0.2500,0.2857,0,1.5503,339,4,0,0,0,2,0,0
C2702,214,0,15,1,3,0,0,0,0,0,0,1.6809,2723,7,0,0,0,1,0,0
C3120,214,0,22,4,5,0,0,0,0,0,0,1.9447,4128,5,0,0,0,1,0,0
C4335,214,0,20,4,6,0,0,0,0,0,0,2.1812,4346,7,0,0,0,1,0,0
C9893,214,0,10,2,1,0,0,0,0,0,0,1.1166,3661,4,0,0,0,2,0,0
C2686,214,0,46,3,4,0,0,0,0,0,0,2.1431,6524,3,0,0,0,3,0,0
C19244,214,0,11,2,2,0,0,0,0,0,0,1.0631,1086,4,0,0,0,1,0,0
C13072,214,0,35,3,4,0,0,0,0,0,0,2.0087,6750,4,0,0,0,3,0,0
C6806,214,0,32,3,4,0,0,0,0,0,0,1.7612,6482,4,0,0,0,1,0,0
C27171,214,0,23,2,3,0,0,0,0,0,0,1.7426,3198,2,0,0,0,1,0,0
C16563,214,0,16,2,4,0,0,0,0,0,0,1.6889,3156,4,0,0,0,1,0,0
C22265,214,0,20,1,3,1,3,1,1,1,0,1.7368,0,0,1,20,1,0,0,20
C3093,214,0,29,3,5,0,0,0,0,0,0,1.6830,4594,10,0,0,0,1,0,0
C3094,214,0,22,3,4,0,0,0,0,0,0,1.8451,2678,3,0,0,0,1,0,0
C505,214,0,33,3,6,0,0,0,0,0,0,1.7352,7079,4,0,0,0,3,0,0
C8719,214,0,18,2,3,0,0,0,0,0,0,1.7290,3539,4,0,0,0,1,0,0
C8285,214,0,24,5,5,0,0,0,0,0,0,1.7903,4425,8,0,0,0,1,0,0
C17626,214,0,42,3,7,0,0,0,0,0,0,1.9239,3167,7,0,0,0,1,0,0
C10112,214,0,15,3,5,0,0,0,0,0,0,1.6450,3225,7,0,0,0,1,0,0
C10254,214,0,27,2,6,0,0,0,0,0,0,1.7880,4323,4,0,0,0,1,0,0
C10480,214,0,37,2,6,0,0,0,0,0,0,2.1870,5163,5,0,0,0,3,0,0
C11470,214,0,33,5,6,0,0,0,0,0,0,2.6381,4398,7,0,0,0,1,0,0
C13048,214,0,28,2,5,0,0,0,0,0,0,1.9208,4249,5,0,0,0,3,0,0
C134,214,0,12,2,5,0,0,0,0,0,0,1.3848,2568,4,0,0,0,1,0,0
C14508,214,0,42,3,5,0,0,0,0,0,0,2.2202,3779,4,0,0,0,3,0,0
C14928,214,0,24,4,4,0,0,0,0,0,0,1.7663,4357,9,0,0,0,1,0,0
C15362,214,0,20,1,6,0,0,0,0,0,0,1.9161,2266,5,0,0,0,3,0,0
C172,214,0,28,2,7,0,0,0,0,0.0357,0,2.2041,4437,3,0,0,0,1,0,0
C1720,214,0,25,1,9,0,0,0,0,0,0,2.2330,4847,3,0,0,0,2,0,0
C184,214,0,11,1,3,0,0,0,0,0,0,1.4375,5032,2,0,0,0,3,0,0
C2039,214,0,63,1,6,0,0,0,0,0,0,1.8349,26531,330,0,0,0,7,0,0
C2933,214,0,22,1,5,0,0,0,0,0,0,1.9629,2933,3,0,0,0,2,0,0
C6685,214,0,24,2,5,0,0,0,0,0,0,1.9871,10504,4,0,0,0,1,0,0
C8182,214,0,22,3,4,0,0,0,0,0,0,2.0783,3561,8,0,0,0,1,0,0
C1477,214,0,30,3,3,0,0,0,0,0,0,1.4527,12464,9,0,0,0,3,0,0
C498,214,0,33,3,3,0,0,0,0,0,0,1.7676,6817,3,0,0,0,3,0,0
C10171,214,0,13,1,4,0,0,0,0,0,0,1.5264,2037,10,0,0,0,3,0,0
C10705,214,0,24,5,4,0,0,0,0,0,0,1.9940,5131,5,0,0,0,2,0,0
C11169,214,0,21,2,4,0,0,0,0,0,0,1.7526,3558,4,0,0,0,2,0,0
C11453,214,0,19,2,4,0,0,0,0,0,0,1.6216,4232,3,0,0,0,2,0,0
C1207,214,0,6,1,1,0,0,0,0,0,0,0.7597,5190,4,0,0,0,3,0,0
C15145,214,0,15,3,5,0,0,0,0,0,0,1.5916,2558,7,0,0,0,1,0,0
C15462,214,0,16,4,5,0,0,0,0,0,0,1.6012,4219,7,0,0,0,1,0,0
C1578,214,0,18,2,4,0,0,0,0,0,0,1.6998,3808,4,0,0,0,1,0,0
C16508,214,0,23,2,4,0,0,0,0,0,0,1.4516,2111,4,0,0,0,3,0,0
C17468,214,0,31,2,5,0,0,0,0,0,0,1.6684,1880,4,0,0,0,3,0,0
C21099,214,0,4,1,1,0,0,0,0,0,0,0.0246,543,3,0,0,0,2,0,0
C2817,214,0,35,4,6,0,0,0,0,0,0,2.6710,3719,4,0,0,0,1,0,0
C3269,214,0,17,3,5,0,0,0,0,0,0,1.6794,2874,5,0,0,0,1,0,0
C348,214,0,21,1,5,0,0,0,0,0,0,1.9628,2600,6,0,0,0,3,0,0
C3629,214,0,20,2,2,0,0,0,0,0,0,2.1379,2613,4,0,0,0,2,0,0
C3907,214,0,26,2,5,0,0,0,0,0,0,3.8871,2844,2,0,0,0,1,0,0
C4618,214,0,19,4,5,0,0,0,0,0,0,1.8219,3770,5,0,0,0,1,0,0
C6300,214,0,18,4,4,0,0,0,0,0,0,1.2238,4053,5,0,0,0,1,0,0
C6881,214,0,24,4,4,0,0,0,0,0,0,1.1903,3105,8,0,0,0,1,0,0
C7059,214,0,33,2,5,0,0,0,0,0,0,2.4764,3743,4,0,0,0,1,0,0
C6125,214,0,46,5,4,0,0,0,0,0,0,1.1179,6673,6,0,0,0,1,0,0
C13913,214,0,12,2,2,0,0,0,0,0,0,0.7193,4113,7,0,0,0,1,0,0
C816,214,0,22,2,6,0,0,0,0,0,0,1.8458,4101,2,0,0,0,1,0,0
C3359,214,0,5,2,2,0,0,0,0,0,0.2000,0.3350,3314,9,0,0,0,1,0,0
C17666,214,0,43,2,6,0,0,0,0,0,0,1.3976,5123,4,0,0,0,3,0,0
C16585,214,0,24,2,4,0,0,0,0,0,0,1.9748,3878,4,0,0,0,2,0,0
C17211,214,0,35,2,6,0,0,0,0,0,0,1.7669,4658,4,0,0,0,3,0,0
C18294,214,0,19,3,4,0,0,0,0,0,0,0.9001,2692,9,0,0,0,1,0,0
C19701,214,0,36,3,5,0,0,0,0,0,0,1.8219,11421,4,0,0,0,1,0,0
C2677,214,0,19,2,3,0,0,0,0,0,0,1.6304,3383,9,0,0,0,1,0,0
C3960,214,0,25,5,4,0,0,0,0,0,0,2.2705,5707,7,0,0,0,3,0,0
C441,214,0,10,2,2,0,0,0,0,0,0,1.0379,5164,3,0,0,0,3,0,0
C6427,214,0,42,5,4,0,0,0,0,0,0,1.8215,5567,5,0,0,0,1,0,0
C883,214,0,9,1,3,0,0,0,0,0,0,1.0358,2200,1,0,0,0,2,0,0
C922,214,0,16,1,6,0,0,0,0,0,0,1.5097,4673,1,0,0,0,68,0,0
C9040,214,0,29,2,5,0,0,0,0,0,0,2.4084,3696,4,0,0,0,2,0,0
C356,214,0,40,3,6,0,0,0,0,0,0,2.0805,5552,4,0,0,0,3,0,0
C594,214,0,29,3,5,0,0,0,0,0,0,1.8791,6533,4,0,0,0,4,0,0
C12512,214,0,34,3,3,0,0,0,0,0,0,1.6332,6545,5,0,0,0,3,0,0
C16945,214,0,19,5,3,0,0,0,0,0,0,1.2994,3579,8,0,0,0,1,0,0
C22124,214,0,16,2,4,2,4,1,1,1,0,1.7090,0,0,1,16,1,0,1,15
C2612,214,0,4,1,1,0,0,0,0,0,0,0.0242,2796,4,0,0,0,1,0,0
C3223,214,0,22,2,6,0,0,0,0,0,0,1.9597,4387,2,0,0,0,1,0,0
C6411,214,0,16,2,3,0,0,0,0,0,0,2.9238,5168,4,0,0,0,3,0,0
C7748,214,0,7,1,1,0,0,0,0,0,0,0.9349,2631,5,0,0,0,3,0,0
C8688,214,0,23,4,5,0,0,0,0,0,0,2.1434,4330,6,0,0,0,1,0,0
C8698,214,0,19,2,5,0,0,0,0,0,0,1.4399,3968,4,0,0,0,3,0,0
C14706,214,0,14,2,4,0,0,0,0,0,0,1.3023,3433,4,0,0,0,3,0,0
C1393,214,0,26,3,4,0,0,0,0,0,0,1.5425,7096,3,0,0,0,1,0,0
C2626,214,0,100,3,8,0,0,0,0,0,0,3.3134,15110,4,0,0,0,2,0,0
C10587,214,0,19,2,5,0,0,0,0,0,0,1.8428,3715,4,0,0,0,1,0,0
C13209,214,0,26,4,4,1,0,0.2500,0,0,0,2.0320,4442,8,0.2692,0,0,1,7,0
C1383,214,0,10,1,3,0,0,0,0,0,0,1.1253,2728,5,0,0,0,4,0,0
C16015,214,0,14,4,4,0,0,0,0,0,0,1.7713,2803,6,0,0,0,1,0,0
C1638,214,0,19,1,5,0,0,0,0,0,0,1.7879,2374,3,0,0,0,3,0,0
C20824,214,0,14,3,4,0,0,0,0,0,0,1.6259,888,8,0,0,0,1,0,0
C17636,214,0,6,1,1,0,0,0,0,0,0,0.7582,902,6,0,0,0,1,0,0
C2479,214,0,32,5,5,0,0,0,0,0.1250,0,2.3105,6666,6,0,0,0,1,0,0
C3810,214,0,4,1,1,0,0,0,0,0,0,0.0246,3025,5,0,0,0,3,0,0
C4047,214,0,22,3,4,0,0,0,0,0,0,2.1065,2762,4,0,0,0,1,0,0
C5645,214,0,3,1,1,0,0,0,0,0,0,0.9607,470,1,0,0,0,1,0,0
C640,214,0,22,2,2,0,0,0,0,0,0,1.4575,11257,4,0,0,0,3,0,0
C6665,214,0,23,4,5,0,0,0,0,0,0,2.0304,4317,7,0,0,0,1,0,0
C10103,214,0,50,3,6,0,0,0,0,0,0,2.2831,34582,4,0,0,0,3,0,0
C8917,214,0,26,3,2,0,0,0,0,0,0,1.5041,9087,4,0,0,0,2,0,0
C11915,214,0,19,2,4,0,0,0,0,0,0,1.7005,3654,4,0,0,0,2,0,0
C12010,214,0,9,2,1,0,0,0,0,0,0,1.0523,6258,8,0,0,0,1,0,0
C12684,214,0,27,2,4,0,0,0,0,0,0,1.8863,6401,4,0,0,0,3,0,0
C13001,214,0,24,2,2,0,0,0,0,0,0,1.5591,3068,4,0,0,0,3,0,0
C1448,214,0,15,2,4,0,0,0,0,0,0,1.6912,2511,4,0,0,0,4,0,0
C16543,214,0,7,2,1,0,0,0,0,0,0,0.3552,3354,6,0,0,0,1,0,0
C2389,214,0,17,2,2,0,0,0,0,0,0,1.4859,3022,12,0,0,0,3,0,0
C2766,214,0,16,2,4,0,0,0,0,0,0,1.4728,4285,8,0,0,0,1,0,0
C2935,214,0,27,2,6,0,0,0,0,0,0,2.1708,4009,4,0,0,0,3,0,0
C3112,214,0,13,2,4,0,0,0,0,0,0,1.2203,3918,2,0,0,0,3,0,0
C3580,214,0,10,1,4,0,0,0,0,0,1,1.1174,1747,1,0,0,0,1,0,0
C437,214,0,8,1,3,0,0,0,0,0,0,0.9071,3207,1,0,0,0,2,0,0
C687,214,0,8,1,1,0,0,0,0,0,0,1.0152,2376,5,0,0,0,4,0,0
C7046,214,0,9,1,3,0,0,0,0,0,0,1.2589,3876,4,0,0,0,4,0,0
C7176,214,0,16,1,5,0,0,0,0,0,0,1.5368,2381,4,0,0,0,3,0,0
C800,214,0,28,2,5,0,0,0,0,0,0,2.2853,3775,2,0,0,0,2,0,0
C12430,214,0,41,3,6,0,0,0,0,0.0488,0,1.8969,6008,4,0,0,0,1,0,0
C16371,214,0,18,2,4,0,0,0,0,0,0,1.1936,4146,4,0,0,0,3,0,0
C1826,214,0,8,1,1,0,0,0,0,0,0,1.0584,2494,3,0,0,0,9812,0,0
C13369,214,0,4,1,1,0,0,0,0,0,0,0.0324,3212,4,0,0,0,3,0,0
C16981,214,0,30,2,4,0,0,0,0,0,0,2.4547,5570,3,0,0,0,2,0,0
C17033,214,0,26,4,4,0,0,0,0,0,0,1.7447,5015,6,0,0,0,1,0,0
C18161,214,0,24,4,4,0,0,0,0,0,0,2.1299,2387,9,0,0,0,1,0,0
C18977,214,0,18,2,3,0,1,0,0.3333,0.5556,0,1.7854,1327,4,0,0,0,1,0,0
C1954,214,0,18,3,5,0,0,0,0,0,0,1.7865,2747,3,0,0,0,1,0,0
C271,214,0,10,2,3,0,0,0,0,0,0,1.0784,2995,2,0,0,0,2,0,0
C3122,214,0,20,3,4,0,0,0,0,0,0,1.7664,3731,6,0,0,0,1,0,0
C4924,214,0,9,2,3,0,0,0,0,0,0,1.0039,2337,4,0,0,0,3,0,0
C6761,214,0,35,3,6,0,0,0,0,0,0,1.7840,5966,4,0,0,0,1,0,0
C9902,214,0,6,2,2,0,0,0,0,0,0,0.6920,8039,4,0,0,0,1,0,0
C7784,214,0,7,2,2,0,0,0,0,0,0,0.5462,4229,5,0,0,0,1,0,0
C1592,214,0,36,3,3,0,0,0,0,0,0,1.7467,7248,4,0,0,0,1,0,0
C11380,214,0,15,4,4,0,0,0,0,0,0,1.6617,2646,8,0,0,0,2,0,0
C12316,214,0,5,1,1,0,0,0,0,0,0,0.4531,3752,5,0,0,0,1,0,0
C13408,214,0,7,1,1,0,0,0,0,0,0,0.9323,4527,7,0,0,0,1,0,0
C14351,214,0,29,2,5,0,0,0,0,0,0,2.1179,3782,4,0,0,0,3,0,0
C15480,214,0,37,3,6,0,0,0,0,0,0,2.4168,3081,4,0,0,0,2,0,0
C157,214,0,6,1,1,0,0,0,0,0,0,0.3778,2547,1,0,0,0,2,0,0
C5720,214,0,2,1,1,0,0,0,0,0,0,0,484,1,0,0,0,1,0,0
C21495,214,0,16,5,3,0,0,0,0,0,0,1.3675,689,8,0,0,0,1,0,0
C21833,214,0,16,4,6,0,1,0,0.1667,0.4375,0,1.3657,261,6,0,0,0,1,0,0
C3022,214,0,33,5,4,0,0,0,0,0,0,2.2989,3972,5,0,0,0,1,0,0
C4556,214,0,14,3,5,0,0,0,0,0,0,1.1858,3062,5,0,0,0,1,0,0
C6519,214,0,43,3,6,0,0,0,0,0,0,2.1089,6525,4,0,0,0,1,0,0
C8970,214,0,24,1,3,0,0,0,0,0,0,2.3449,7999,4,0,0,0,3,0,0
C729,214,0,73,3,7,0,0,0,0,0,0,1.8053,10846,3,0,0,0,1,0,0
C11055,214,0,18,2,5,0,0,0,0,0,0,1.6753,4216,4,0,0,0,1,0,0
C13903,214,0,25,2,5,0,0,0,0,0,0,2.0180,4182,4,0,0,0,3,0,0
C15114,214,0,15,3,3,0,0,0,0,0,0,1.1420,3714,4,0,0,0,2,0,0
C1964,214,0,6,2,2,0,0,0,0,0,0,0.7397,18683,31,0,0,0,2,0,0
C20580,214,0,10,1,3,0,0,0,0,0,0,0.9996,843,4,0,0,0,3,0,0
C27,214,0,14,1,4,0,0,0,0,0,0,1.5061,2051,3,0,0,0,2,0,0
C292,214,0,37,2,6,0,0,0,0,0,0,2.2365,3408,2,0,0,0,1,0,0
C656,214,0,44,3,6,0,0,0,0,0,0,2.1779,6861,4,0,0,0,2,0,0
C6737,214,0,8,1,3,0,0,0,0,0,0,0.9749,972,4,0,0,0,3,0,0
C7054,214,0,39,3,6,0,0,0,0,0,0,1.6923,7549,4,0,0,0,1,0,0
C9368,214,0,24,2,7,0,0,0,0,0,0,1.5702,7073,4,0,0,0,1,0,0
C9420,214,0,12,4,4,0,0,0,0,0,0,1.3733,4146,9,0,0,0,1,0,0
C5224,214,0,28,4,4,0,0,0,0,0,0,1.7657,4837,6,0,0,0,2,0,0
C20075,214,0,45,3,4,0,0,0,0,0,0,1.6184,2914,4,0,0,0,1,0,0
C6719,214,0,47,3,6,0,0,0,0,0,0,2.1740,5811,5,0,0,0,1,0,0
C1175,214,0,14,1,3,0,0,0,0,0,0,1.3817,3114,7,0,0,0,3,0,0
C13097,214,0,23,4,5,0,0,0,0,0,0,2.2224,4105,8,0,0,0,1,0,0
C14980,214,0,38,3,4,0,0,0,0,0,0,1.9872,4102,6,0,0,0,2,0,0
C17295,214,0,24,4,5,0,0,0,0,0,0,2.2609,3011,10,0,0,0,1,0,0
C18544,214,0,6,1,1,0,0,0,0,0,0,0.7690,1526,4,0,0,0,3,0,0
C22114,214,0,29,4,5,4,5,1,1,0.6897,0,2.2125,0,0,1,20,0.6897,0,11,18
C3459,214,0,18,1,5,0,0,0,0,0,0,1.6191,3746,18,0,0,0,3,0,0
C3554,214,0,8,2,2,0,0,0,0,0,0,1.0941,16806,3,0,0,0,2,0,0
C3568,214,0,71,2,6,0,0,0,0,0,0,4.3805,14354,8,0,0,0,3,0,0
C59,214,0,40,2,6,0,0,0,0,0,0,2.3353,6397,2,0,0,0,1,0,0
C7456,214,0,30,1,3,0,0,0,0,0,0,1.9150,3509,4,0,0,0,3,0,0
C9685,214,0,15,2,4,0,0,0,0,0,0,1.7487,4234,4,0,0,0,1,0,0
C2784,214,0,38,5,7,0,0,0,0,0,0,1.7839,6669,8,0,0,0,1,0,0
C2888,214,0,25,3,3,0,0,0,0,0,0,1.3207,3391,3,0,0,0,1,0,0
C11623,214,0,31,2,9,0,0,0,0,0,0,1.4199,4454,5,0,0,0,3,0,0
C16473,214,0,41,4,6,0,0,0,0,0,0,2.3818,2462,7,0,0,0,1,0,0
C12416,214,0,6,2,2,0,0,0,0,0,0,0.5955,5067,4,0,0,0,1,0,0
C1496,214,0,10,2,1,0,0,0,0,0,0,1.1288,3804,2,0,0,0,1,0,0
C15686,214,0,18,2,4,0,0,0,0,0,0,1.6211,949,5,0,0,0,3,0,0
C21603,214,0,16,3,5,0,0,0,0,0,0,1.7756,566,9,0,0,0,1,0,0
C3857,214,0,27,3,6,0,0,0,0,0,0,2.1253,3813,5,0,0,0,2,0,0
C448,214,0,17,1,4,0,0,0,0,0,0,1.6817,2493,3,0,0,0,2,0,0
C7196,214,0,18,3,4,0,0,0,0,0,0,1.3819,4104,5,0,0,0,1,0,0
C7312,214,0,28,4,5,0,0,0,0,0,0,1.7613,5442,7,0,0,0,1,0,0
C8504,214,0,20,3,4,0,0,0,0,0,0,1.7652,3431,9,0,0,0,1,0,0
C908,214,0,12,2,4,0,0,0,0,0,0,1.3938,2896,4,0,0,0,3,0,0
C21598,214,0,20,5,5,0,0,0,0,0.1000,0,1.6372,668,8,0,0,0,1,0,0
C19795,214,0,17,3,3,0,0,0,0,0,0,1.6559,1195,8,0,0,0,1,0,0
C10642,214,0,26,2,4,0,0,0,0,0,0,2.0955,3543,4,0,0,0,1,0,0
C13354,214,0,30,4,4,0,0,0,0,0,0,1.9830,3847,9,0,0,0,1,0,0
C176,214,0,28,2,5,1,0,0.5000,0,0,0,1.9018,2535,4,0.3214,0,0,3,9,0
C21091,214,0,17,4,4,0,0,0,0,0,0,1.5797,673,5,0,0,0,1,0,0
C2762,214,0,19,1,9,0,0,0,0,0,0,1.9665,4670,6,0,0,0,2,0,0
C3488,214,0,4,1,1,0,0,0,0,0,0,0.0332,2443,2,0,0,0,3,0,0
C3777,214,0,4,1,1,0,0,0,0,0,0,0.0327,3791,3,0,0,0,1,0,0
C4567,214,0,9,1,1,0,0,0,0,0,0,0.8543,4391,5,0,0,0,1,0,0
C5810,214,0,35,2,6,0,0,0,0,0,0,2.2737,3480,4,0,0,0,3,0,0
C6306,214,0,11,1,3,0,0,0,0,0,0,1.3001,4245,5,0,0,0,3,0,0
C69,214,0,14,1,3,0,0,0,0,0,0,1.8514,4153,3,0,0,0,3,0,0
C720,214,0,40,3,6,0,0,0,0,0,0,2.1983,6989,3,0,0,0,4,0,0
C7778,214,0,22,5,5,0,0,0,0,0,0,1.8234,4594,8,0,0,0,1,0,0
C3993,214,0,20,3,7,0,0,0,0,0,0,2.6672,3611,3,0,0,0,2,0,0
C1816,214,0,9,2,3,0,0,0,0,0,0,1.1057,2428,4,0,0,0,2,0,0
C10640,214,0,4,1,1,0,0,0,0,0,0,0.0081,3606,4,0,0,0,3,0,0
C13436,214,0,24,2,3,0,0,0,0,0,0,2.0509,2397,4,0,0,0,6,0,0
C16189,214,0,40,3,5,0,0,0,0,0,0,1.6973,6024,4,0,0,0,2,0,0
C17068,214,0,4,1,1,0,0,0,0,0,0,0.0076,2026,5,0,0,0,3,0,0
C20827,214,0,16,1,3,0,0,0,0,0.6250,0,1.5911,648,4,0,0,0,3,0,0
C2905,214,0,8,1,1,0,0,0,0,0,0,1.0462,2873,1,0,0,0,2,0,0
C3040,214,0,13,1,2,0,0,0,0,0,0,0.9601,4573,5,0,0,0,11,0,0
C3185,214,0,14,1,3,0,0,0,0,0,0,1.1471,2161,3,0,0,0,2,0,0
C3307,214,0,8,1,1,0,0,0,0,0,0,1.0224,2739,3,0,0,0,1,0,0
C4002,214,0,9,1,1,0,0,0,0,0,0,1.0399,3885,4,0,0,0,1,0,0
C401,214,0,26,1,5,0,0,0,0,0,0,2.3132,7240,3,0,0,0,3,0,0
C4730,214,0,10,2,1,0,0,0,0,0,0,1.2707,5086,5,0,0,0,1,0,0
C5493,214,0,20,5,7,0,0,0,0,0,0,1.3047,5641,6,0,0,0,1,0,0
C805,214,0,4,1,1,0,0,0,0,0,0,0.0081,3306,4,0,0,0,3,0,0
C808,214,0,24,1,10,0,0,0,0,0,0,2.2124,4943,14,0,0,0,4,0,0
C8585,214,0,35,2,5,0,0,0,0,0,0,1.8296,2194,5,0,0,0,4,0,0
C8627,214,0,17,1,5,0,0,0,0,0,0,1.6468,2544,2,0,0,0,3,0,0
C8865,214,0,18,4,4,0,0,0,0,0,0,1.8403,4086,7,0,0,0,1,0,0
C20622,214,0,23,4,4,0,1,0,0.2500,0.5217,0,1.4670,1364,7,0,0,0,1,0,0
C3992,214,0,29,2,6,0,0,0,0,0,0,2.3689,5304,4,0,0,0,3,0,0
C15180,214,0,37,2,4,0,0,0,0,0,0,1.4214,4954,5,0,0,0,3,0,0
C3720,214,0,22,2,5,0,0,0,0,0,0,1.6907,4104,3,0,0,0,1,0,0
